ID,Video_ID,Comment,comment_fr,Name 
9979,aM5IET_P1So,"On dirait que ces journalistes  defendent les actions du ministre de la sante'.  Avez-vous egalement les interets en protegeant la mauvaise gestion?
Cela ne surprend plus personnne, la gestion calamiteuse des fonds  dans ce paays.","On dirait que ces journalistes  defendent les actions du ministre de la sante'.  Avez-vous egalement les interets en protegeant la mauvaise gestion?
Cela ne surprend plus personnne, la gestion calamiteuse des fonds  dans ce paays.",Cyrille Nzouda
391,yFE8v68KyYA,Débat vraiment stérile à croire que les relations amoureuses sont des prises en charge. Soyons indépendantes mesdames et les problèmes pécuniaires ne seront qu’accessoires dans la relation.,Débat vraiment stérile à croire que les relations amoureuses sont des prises en charge. Soyons indépendantes mesdames et les problèmes pécuniaires ne seront qu’accessoires dans la relation.,Maxime Pouokam
7188,8GnbnizSvig,seignieure pourquoi lui une légende vien de nous quitter c'est grave qui vas encore nous mettre de la joie au avec de la musique rip😭😭😭😭ont t'aime voici sa dernière vidéo depuis l'hôpital lien👎 https://youtu.be/Wm_76Z2x0Ts.,seignieure pourquoi lui une légende vien de nous quitter c'est grave qui vas encore nous mettre de la joie au avec de la musique rip😭😭😭😭ont t'aime voici sa dernière vidéo depuis l'hôpital lien👎 https://youtu.be/Wm_76Z2x0Ts.,Merlin Mpoudeu
8094,w9-m2ckp6X8,Ce pays est vraiment devenu du n'importe qw chac'un faire comme il veux,Ce pays est vraiment devenu du n'importe qw chac'un faire comme il veux,Serge Ewane
9348,Zlje-t0xdqM,"LRC, 40 ans au pouvoir de rien","LRC, 40 ans au pouvoir de rien",Cyrille Nzouda
2168,P310l72xSDs,Non!!! Au gre a gré,Non!!! Au gre a gré,International Tchatcho
7694,vI86-_g5QlQ,Voilà une grosse bêtise comme celle-ci que vous l'appelez professeur de quoi? Il prend 1h30 pour dire Maurice kamto. Une menteuse une villageoise.,Voilà une grosse bêtise comme celle-ci que vous l'appelez professeur de quoi? Il prend 1h30 pour dire Maurice kamto. Une menteuse une villageoise.,Merlin Mpoudeu
7244,MQUTTeKj6_8,"""On n'aime pas les femmes longue bouche "" 
Merci père MBOMBOCK","""On n'aime pas les femmes longue bouche "" 
Merci père MBOMBOCK",Merlin Mpoudeu
2404,N0UXYXoDrZU,"Dans la zone anglophone, les avocats sont respectés et considéré comme des autorités. 
Dans la zone francophone, les avocats sont ignoré et considérés comme des commerçants.
Si le régime vampire de Y’de a, en November 2016, ordonner l’humiliation et bastonnade des avocats anglophone, à quoi attendez-vous?","Dans la zone anglophone, les avocats sont respectés et considéré comme des autorités. 
Dans la zone francophone, les avocats sont ignoré et considérés comme des commerçants.
Si le régime vampire de Y’de a, en November 2016, ordonner l’humiliation et bastonnade des avocats anglophone, à quoi attendez-vous?",International Tchatcho
846,HqDnOf53GeU,Trop de love pour vous,Trop de love pour vous,Maxime Pouokam
4215,fBfMYCssoB8,"Le pays va bien ,c'est au Mali🙏🙏🙏🙏","Le pays va bien ,c'est au Mali🙏🙏🙏🙏",Tchango International
7246,MQUTTeKj6_8,"Ehhh Seigneur, ils ont laissés les voitures en bas et ils sont sortis !!!! Il fallait qu'ils restent tous en bas avec les voitures 😭😭😭😭","Ehhh Seigneur, ils ont laissés les voitures en bas et ils sont sortis !!!! Il fallait qu'ils restent tous en bas avec les voitures 😭😭😭😭",Merlin Mpoudeu
1070,X1Rzpp33Y68,"Mon mari et moi avons 1 an d écart, pourtant il est l homme dans sa maison,l autorité s acquière et le respect s impose dans la famille quand il y a le respect. Pourtant un vieux peut ne pas être respecté par la petite fille avec qui il est","Mon mari et moi avons 1 an d écart, pourtant il est l homme dans sa maison,l autorité s acquière et le respect s impose dans la famille quand il y a le respect. Pourtant un vieux peut ne pas être respecté par la petite fille avec qui il est",Charles Ndonzeu
5189,aidZpMiYWIk,"Ohhhh mon Dieu 😱😱😭😭😭, l'histoire de la fille au foulard vert poignante 😭😭😭😭","Ohhhh mon Dieu 😱😱😭😭😭, l'histoire de la fille au foulard vert poignante 😭😭😭😭",Cedric Sougang
7429,f4d1161gyQg,"Hahahaha, ambassador they want make na the devil them clean am","Hahahaha, ambassador they want make na the devil them clean am",Merlin Mpoudeu
6811,UHlXr7NMyi4,"Camerounaise et résidante dans la ville de Yaoundé je me suis faite le Paris  fou de me lancer sur youtube
Cette année je sais très bien que cette aventure je n'y parviendrais pas seul 
Ainsi je vous invite donc à visiter ma chaîne a regarder les vidéos et n'oubliez pas de:
Vous abonnez et activer la cloche de notification https://www.youtube.com/watch?v=C-FbsfZGzwo&t=1s","Camerounaise et résidante dans la ville de Yaoundé je me suis faite le Paris  fou de me lancer sur youtube
Cette année je sais très bien que cette aventure je n'y parviendrais pas seul 
Ainsi je vous invite donc à visiter ma chaîne a regarder les vidéos et n'oubliez pas de:
Vous abonnez et activer la cloche de notification https://www.youtube.com/watch?v=C-FbsfZGzwo&t=1s",Thierry Aubin Moukam
5339,OLsDbtyIXvM,take the killer military out of southern Cameroon and your problem is solved the military is not there to save the people but to kill them .we wake up to more dead bodies floating on the river every day  and you so called leaders watch and celebrate ?terrible government .,take the killer military out of southern Cameroon and your problem is solved the military is not there to save the people but to kill them .we wake up to more dead bodies floating on the river every day  and you so called leaders watch and celebrate ?terrible government .,Cedric Sougang
433,yiXogXXY4uE,"Faut dire certaines camerounais/es, arretez de generaliser!  Culture fade? Vous aimez entendre! Toujours entrain d'insulter les autres cultures","Faut dire certaines camerounais/es, arretez de generaliser!  Culture fade? Vous aimez entendre! Toujours entrain d'insulter les autres cultures",Maxime Pouokam
583,YWBkYCePdBw,"I will argue that a law about corruption is a good place to start but creating corruption awareness in all public services areas (buildings) and holding people publicly accountable regularly televised programmes by leaders all all levels, educating the importance of corruption free society will be a better way","I will argue that a law about corruption is a good place to start but creating corruption awareness in all public services areas (buildings) and holding people publicly accountable regularly televised programmes by leaders all all levels, educating the importance of corruption free society will be a better way",Maxime Pouokam
6522,-ZcNo25eR0o,Psychiatrie cette femme,Psychiatrie cette femme,Thierry Aubin Moukam
2714,i2sObJlqA_4,"Mon cher ami enseignant... l'education est un des devoirs regaliens de l'etat et de personne d'autres... vous devriez arreter votre langue de bois. Les parents n'ont pas a payer les salaires des enseignants... surtout dans une structure creee par l'etat ou le personnel devrait des agents de l'etat a titre de fonctionnaires ou de contractuels... cette association, apee, est un aveu d'echec.","Mon cher ami enseignant... l'education est un des devoirs regaliens de l'etat et de personne d'autres... vous devriez arreter votre langue de bois. Les parents n'ont pas a payer les salaires des enseignants... surtout dans une structure creee par l'etat ou le personnel devrait des agents de l'etat a titre de fonctionnaires ou de contractuels... cette association, apee, est un aveu d'echec.",International Tchatcho
1604,2ZGzKp_3G1Y,Ambassador the problem no be candlelight na lack of electricity be the problem. Government supose for provide electricity for all man for he country,Ambassador the problem no be candlelight na lack of electricity be the problem. Government supose for provide electricity for all man for he country,Charles Ndonzeu
7279,bUj-QEoW8h4,"Ambassador and mr Eric dey fear for talk true,panic dey for their skin sef","Ambassador and mr Eric dey fear for talk true,panic dey for their skin sef",Merlin Mpoudeu
5356,OLsDbtyIXvM,How can a journalist enjoy his work in cameroun telling only boring questions.The people only asked for clean water social rights.The brutality was too much like this journalist is afraid of life.A horse and a donkey never again.Sometimes one feels like vomitting.Nobody on this earth will dare to do anything in Ambaland again but cameroun will pay until we ll teach them how to clean their noistrils,How can a journalist enjoy his work in cameroun telling only boring questions.The people only asked for clean water social rights.The brutality was too much like this journalist is afraid of life.A horse and a donkey never again.Sometimes one feels like vomitting.Nobody on this earth will dare to do anything in Ambaland again but cameroun will pay until we ll teach them how to clean their noistrils,Cedric Sougang
9561,NIW4f3Yvtec,"BONSOIR EQUINOX. MES ENFANTS, MES FRERES, MES SOEURS, OU ALLONS- NOUS? JE PLEURE POUR MON PAYS !!!!!","BONSOIR EQUINOX. MES ENFANTS, MES FRERES, MES SOEURS, OU ALLONS- NOUS? JE PLEURE POUR MON PAYS !!!!!",Cyrille Nzouda
6965,sUEI039DIrQ,"dr Essomba
les camerounais sont bcp dans le maryland.
on peut nommer 1 anglophone ambassadeur au usa
mais il faut aussi savoir que les usa ont eu face a une secession gagnee par la force
quand vous dites les usa vont vous aider
savez vous que la californie abrite des secessionistes qui veulent se separer des usa ?
la californie est la 6e puissance du monde (plus riche que la France) et certains ne veulent plus que la californie participe au budget federal(pour aide les etats pauvre comme l arkansas)
il faut aussi bien etudier l histoire des pays occidentaux
avant de leur demander leur aide","dr Essomba
les camerounais sont bcp dans le maryland.
on peut nommer 1 anglophone ambassadeur au usa
mais il faut aussi savoir que les usa ont eu face a une secession gagnee par la force
quand vous dites les usa vont vous aider
savez vous que la californie abrite des secessionistes qui veulent se separer des usa ?
la californie est la 6e puissance du monde (plus riche que la France) et certains ne veulent plus que la californie participe au budget federal(pour aide les etats pauvre comme l arkansas)
il faut aussi bien etudier l histoire des pays occidentaux
avant de leur demander leur aide",Thierry Aubin Moukam
1522,LrLTF151-nA,"On laisse la mention du père vide sans écrire père inconnu  (c est la mention père inconnu qui est interdite )
Et on ne force pas le père a reconnaître l enfant
C est par consentement entre le père et la mère de l enfant  s'ils sont tous majeurs  accompagnés de 2 témoins 
S il sont mineurs ils faut la présences de leurs parents pour être temoins","On laisse la mention du père vide sans écrire père inconnu  (c est la mention père inconnu qui est interdite )
Et on ne force pas le père a reconnaître l enfant
C est par consentement entre le père et la mère de l enfant  s'ils sont tous majeurs  accompagnés de 2 témoins 
S il sont mineurs ils faut la présences de leurs parents pour être temoins",Charles Ndonzeu
5477,1fNw4Qw307s,Rdpc ayooooop. What a shame. In 2020 we still have such in 237. Yet some people are bent on telling us that biya and his regime are the only people that can take us to the next level. Satan,Rdpc ayooooop. What a shame. In 2020 we still have such in 237. Yet some people are bent on telling us that biya and his regime are the only people that can take us to the next level. Satan,Cedric Sougang
2230,mKFxb_G48lc,La Mo Ibrahim Fondation dit que hein il y a pas de droit d'expression au Cameroun,La Mo Ibrahim Fondation dit que hein il y a pas de droit d'expression au Cameroun,International Tchatcho
711,6iR2pRxYy6E,Mes Hommages tres a sa Mageste SOKODJOU. Les Camerounais ont vraiment un sincere patriote comme lui. Le regime du gouvernement de Paul Biya est vraiment un regime de banane pour ceux qui sont ses associes.,Mes Hommages tres a sa Mageste SOKODJOU. Les Camerounais ont vraiment un sincere patriote comme lui. Le regime du gouvernement de Paul Biya est vraiment un regime de banane pour ceux qui sont ses associes.,Maxime Pouokam
2374,YmnVgwCJl5M,Salut ambassador happy new week big tok man,Salut ambassador happy new week big tok man,International Tchatcho
1776,4SWf-Nmcy9Q,on a pas besoin d'un  intermdiaire pour parler à Dieu de nos pb; il est notre père et nous donne accès à lui comme un père,on a pas besoin d'un  intermdiaire pour parler à Dieu de nos pb; il est notre père et nous donne accès à lui comme un père,Charles Ndonzeu
1505,-ElDp7unTk0,"0:50
luckylife.online","0:50
luckylife.online",Charles Ndonzeu
989,TLcVZgj2GmU,"Wahou
Journaliste top des top bien parler 
Ekinos franchement c'est  l'une Des chaînes classe  en Afrique centrale
Bravo l'Afrique qui se réveille","Wahou
Journaliste top des top bien parler 
Ekinos franchement c'est  l'une Des chaînes classe  en Afrique centrale
Bravo l'Afrique qui se réveille",Maxime Pouokam
4999,zcUgwQOnh-A,Sahhh Cameroon,Sahhh Cameroon,Tchango International
9945,xQwEi7YoNso,Le resultat est tres nefaste maman. Forcer que feriez vous encore ? Le cameroun est la tombe.,Le resultat est tres nefaste maman. Forcer que feriez vous encore ? Le cameroun est la tombe.,Cyrille Nzouda
2002,XlMsG5ltyaE,Le mrc et le sdf ont fini avec le regime biya sur ce debat,Le mrc et le sdf ont fini avec le regime biya sur ce debat,International Tchatcho
2924,W7hbrR-sFxI,Le cameroun bientot sera comme bagdad  parceque les bulus ont confisque le pays,Le cameroun bientot sera comme bagdad  parceque les bulus ont confisque le pays,International Tchatcho
3852,71FCPw1kH-w,"Paddy  Asanga , is a very  stupid  man .","Paddy  Asanga , is a very  stupid  man .",Ben Hassan
4703,q0kdN2rC1UQ,Les démons ont pris pour les rituels satanique... toujours les Fouda,Les démons ont pris pour les rituels satanique... toujours les Fouda,Tchango International
7120,Pyvq3ArFAu4,"Dominique Audrey et Carine, représentent valablement et avec brillo la beauté africaine. Chapeau à vous. Sans oublier les autres bien sûr 😊😊🥰","Dominique Audrey et Carine, représentent valablement et avec brillo la beauté africaine. Chapeau à vous. Sans oublier les autres bien sûr 😊😊🥰",Merlin Mpoudeu
7022,h5GfmTLOiUQ,Ont voté avec la geure,Ont voté avec la geure,Merlin Mpoudeu
5011,_B20cPCunvo,"Mr Essomba, je me demande quel genre de cours vous donner a vos etudiant, car votre incoherence sur les plateaux, vous rend peu recommandable comme professeur. In professeur respectable ce n’est pas a large couleur des costumes mais a la qualite des analyse. Comment sur un meme plateau vous dites vous meme que meme le pape ne peut gagner les election au Cameroun, et vous nous sorter que nos institutions non pas de probleme de legitimite mais de representativite. C’est koi la legitimite Mr. Le professeur au veste? Ce n’est pas parceque des individu comme vous qui ont arrete de Pense dans ce pays de moribon ne l’ont pas mise dans la constitution que ce n’est pas ca que souffre nos institutions. Cesse de distraire les gens. En tant que professeur cessez d’être soit partisans ou tribal. A dire que vous êtes de ceux là qui formez nos cadet, ça fait juste de la peine.","Mr Essomba, je me demande quel genre de cours vous donner a vos etudiant, car votre incoherence sur les plateaux, vous rend peu recommandable comme professeur. In professeur respectable ce n’est pas a large couleur des costumes mais a la qualite des analyse. Comment sur un meme plateau vous dites vous meme que meme le pape ne peut gagner les election au Cameroun, et vous nous sorter que nos institutions non pas de probleme de legitimite mais de representativite. C’est koi la legitimite Mr. Le professeur au veste? Ce n’est pas parceque des individu comme vous qui ont arrete de Pense dans ce pays de moribon ne l’ont pas mise dans la constitution que ce n’est pas ca que souffre nos institutions. Cesse de distraire les gens. En tant que professeur cessez d’être soit partisans ou tribal. A dire que vous êtes de ceux là qui formez nos cadet, ça fait juste de la peine.",Cedric Sougang
3176,dLiu1K02Tkg,Where the Army Family?,Where the Army Family?,Ben Hassan
778,8sEk6fQjJ1o,"Excellent débat, bientôt 3ans vous passez tjrs le temps à chanter kamto, kamto au lieu de travailler. Après quand on vous demandera le bilan, vous allez tapé la bouche. Voilà le Cameroun souillé à l'international à cause de l'escalator de pa'a kamdem qui au moins a donné ce que Paul biya n'a pas pu donner en 38ans. Dieu sauve le Cameroun 😢","Excellent débat, bientôt 3ans vous passez tjrs le temps à chanter kamto, kamto au lieu de travailler. Après quand on vous demandera le bilan, vous allez tapé la bouche. Voilà le Cameroun souillé à l'international à cause de l'escalator de pa'a kamdem qui au moins a donné ce que Paul biya n'a pas pu donner en 38ans. Dieu sauve le Cameroun 😢",Maxime Pouokam
2537,dHhOH1Sixmc,Un sujet qui fonce le clou dans la plaie camerounaise. Et voilà le rdpc dans les sissongos 😂😂😂,Un sujet qui fonce le clou dans la plaie camerounaise. Et voilà le rdpc dans les sissongos 😂😂😂,International Tchatcho
4355,jH8AAUTcauU,Bonsoir  ma  belle  soeur chérie  .J espère  que tu vas bien. Ne prends  pas en considération ce message  c est une erreur merci pour ta compréhension.    Bonne nuit dans la paix du Seigneur. Albertine,Bonsoir  ma  belle  soeur chérie  .J espère  que tu vas bien. Ne prends  pas en considération ce message  c est une erreur merci pour ta compréhension.    Bonne nuit dans la paix du Seigneur. Albertine,Tchango International
1008,pqxJ5tZ9LE8,Naive,Naive,Charles Ndonzeu
3057,9m6CnK9AlpY,You have always been a very bad debator,You have always been a very bad debator,Ben Hassan
712,D9j0Yx4Pg9Y,13:43 I love that. Do you love me? 😍💋 💝💖❤️,13:43 I love that. Do you love me? 😍💋 💝💖❤️,Maxime Pouokam
7189,JnX9rK1yQGM,Une revue avec uniquement Camille n'est pas intéressante  avec ses prises anti- democrariques! Donc je passes.,Une revue avec uniquement Camille n'est pas intéressante  avec ses prises anti- democrariques! Donc je passes.,Merlin Mpoudeu
4033,rW46kCTzwig,"Waaahhh SAO toi mm t'est pas easy hein, sinon très bon modérateur, j'aime de plus en plus cette émission , les sujets qui y sont traités, bien qu'il y'a les panélistes qui donnent les nerfs des fois. Brave et bc de courage à Equinoxe","Waaahhh SAO toi mm t'est pas easy hein, sinon très bon modérateur, j'aime de plus en plus cette émission , les sujets qui y sont traités, bien qu'il y'a les panélistes qui donnent les nerfs des fois. Brave et bc de courage à Equinoxe",Tchango International
3082,pjFbu4UIIxw,"For this kind Occasion like the one for Kumba, Fire Brigade suppose to accompany nor kontri pipo? Where Fire Brigade for Kumba?","For this kind Occasion like the one for Kumba, Fire Brigade suppose to accompany nor kontri pipo? Where Fire Brigade for Kumba?",Ben Hassan
9910,fb-Ju_Sn65k,Les filles bien comprendre ce que les hommes âgés du plateau disent avant de rétorquer.,Les filles bien comprendre ce que les hommes âgés du plateau disent avant de rétorquer.,Cyrille Nzouda
9357,Zlje-t0xdqM,C'est très triste Équinoxe tu ns informe tjrs avec les infos sûr bravo à Cédric et à tout l'équipe longue vie à l'émission,C'est très triste Équinoxe tu ns informe tjrs avec les infos sûr bravo à Cédric et à tout l'équipe longue vie à l'émission,Cyrille Nzouda
9424,yZG2ZUgixOY,Les condoleances les plus attristees. Aux familles.,Les condoleances les plus attristees. Aux familles.,Cyrille Nzouda
3266,Y1TPkxtpSFE,"L'ÉQUILIBRE DE LA TERREUR FAIT RÉGNER LA PAIX.  QU'ATTENDONS NOUS.
BIYA MUST GO BY ANYWAY this YEAR TWENTY TWENTY for ENOUGH is ENOUGH","L'ÉQUILIBRE DE LA TERREUR FAIT RÉGNER LA PAIX.  QU'ATTENDONS NOUS.
BIYA MUST GO BY ANYWAY this YEAR TWENTY TWENTY for ENOUGH is ENOUGH",Ben Hassan
2574,1Ok70TRJX20,"@Equinox
https://youtu.be/bQH8BUMpfsE","@Equinox
https://youtu.be/bQH8BUMpfsE",International Tchatcho
3749,nLl72o8iSvY,"Les médias, les opposants, et les ONG, qu'ils disent la vérité au camerounais au monde,  qu'ils disent c'est que les sécessionnistes aimeraient que l'État du Cameroun fait pour que la  paix revient dans les deux régions en crise,  le gouvernement est clair et précis sur cette crise qui a durée 4 ans,  se sont certaines médias,  ONG et les opposants qui voilent les yeux du monde, des Camerounais parce qu'ils font leurs politique, l'État avait dit, le Cameroun est indivisible, et que, toute personne qui sait comment faire pour résoudre la crise sans la partition du Cameroun est le bienvenue avec sa solution, le gouvernement est clair et précis.
Les sécessionnistes veulent la partition du Cameroun et nous disons non.
S'ils faut convaincre les secissionnistes pour qu'ils renoncent à leur projet de partition du pays, le gouvernement avait fait des efforts pour convaincre les secissionnistes,  sauf que, se comme s'ils y a d'autres personnes dans l'ombre qui apportent leur soutient au secissionnistes pour qu'ils refusent la main tendue de l'État.
Qu'est ce que les médias, les opposants, les ONG on fait pour convaincre les secissionnistes, les leaders sécessionnistes pour qu'ils renoncent à leur projet de partition du pays, et proposer autre chose à l'État  pour que la paix revient dans les deux régions, vous ne connaissez même pas c'est que les sécessionnistes et leurs leaders veulent pour que la paix revient dans les deux régions, vous parler de dialogue inclusif, vous leurs avaient demander et ils vous ont dis oui ils seront au dialogue inclusif?  dites clairement au Camerounais c'est que  les leaders sécessionnistes veulent  avant de dire il faut un dialogue inclusif, on peut organiser le dialogue ils peuvent refuser de participer comme ils ont refusé de participer au grand dialogue, et  je doute fort que ONG ne sait pas la position des leaders des secissionnistes,  peut-être il ne veut pas dire cela parceque sava stopper les critiques de certaines personnes  contre le gouvernement.","Les médias, les opposants, et les ONG, qu'ils disent la vérité au camerounais au monde,  qu'ils disent c'est que les sécessionnistes aimeraient que l'État du Cameroun fait pour que la  paix revient dans les deux régions en crise,  le gouvernement est clair et précis sur cette crise qui a durée 4 ans,  se sont certaines médias,  ONG et les opposants qui voilent les yeux du monde, des Camerounais parce qu'ils font leurs politique, l'État avait dit, le Cameroun est indivisible, et que, toute personne qui sait comment faire pour résoudre la crise sans la partition du Cameroun est le bienvenue avec sa solution, le gouvernement est clair et précis.
Les sécessionnistes veulent la partition du Cameroun et nous disons non.
S'ils faut convaincre les secissionnistes pour qu'ils renoncent à leur projet de partition du pays, le gouvernement avait fait des efforts pour convaincre les secissionnistes,  sauf que, se comme s'ils y a d'autres personnes dans l'ombre qui apportent leur soutient au secissionnistes pour qu'ils refusent la main tendue de l'État.
Qu'est ce que les médias, les opposants, les ONG on fait pour convaincre les secissionnistes, les leaders sécessionnistes pour qu'ils renoncent à leur projet de partition du pays, et proposer autre chose à l'État  pour que la paix revient dans les deux régions, vous ne connaissez même pas c'est que les sécessionnistes et leurs leaders veulent pour que la paix revient dans les deux régions, vous parler de dialogue inclusif, vous leurs avaient demander et ils vous ont dis oui ils seront au dialogue inclusif?  dites clairement au Camerounais c'est que  les leaders sécessionnistes veulent  avant de dire il faut un dialogue inclusif, on peut organiser le dialogue ils peuvent refuser de participer comme ils ont refusé de participer au grand dialogue, et  je doute fort que ONG ne sait pas la position des leaders des secissionnistes,  peut-être il ne veut pas dire cela parceque sava stopper les critiques de certaines personnes  contre le gouvernement.",Ben Hassan
6621,wAzIZnQu52E,Cameloune,Cameloune,Thierry Aubin Moukam
2356,h_R53BALIsM,Kerozen,Kerozen,International Tchatcho
2674,TlYoywsM7jw,Hahaha. Once upon a time  it happened  in Bamenda... Our lawyers  and judges were humiliated for speaking up. Your  turn!,Hahaha. Once upon a time  it happened  in Bamenda... Our lawyers  and judges were humiliated for speaking up. Your  turn!,International Tchatcho
3368,9e4GUkj58I4,7 enfants assassinés dans une école et le président ne se déplace pas et ne parle pas à la nation. C'est vraiment une République exemplaire en construction.,7 enfants assassinés dans une école et le président ne se déplace pas et ne parle pas à la nation. C'est vraiment une République exemplaire en construction.,Ben Hassan
2489,jd7IycdvFPM,Hahahaha drama every day hmmmmm,Hahahaha drama every day hmmmmm,International Tchatcho
5612,aMuDmKSxCOQ,QU'ON ARRETE SON GRAND FRERE. MES CONDOLEANCES A SA FAMILLE. LES FEMMES DOIVENT SE METTRE EN NOIR POUR PLEURER NOS FILLES. MINETTE EST AUPRES DE SON CREATEUR. AMEN.,QU'ON ARRETE SON GRAND FRERE. MES CONDOLEANCES A SA FAMILLE. LES FEMMES DOIVENT SE METTRE EN NOIR POUR PLEURER NOS FILLES. MINETTE EST AUPRES DE SON CREATEUR. AMEN.,Cedric Sougang
9983,wlIzR7NosJc,Toujours les voleurs au cameroun.  Quel sale pays...,Toujours les voleurs au cameroun.  Quel sale pays...,Cyrille Nzouda
6052,umRl9vs1YUM,Simh sauve une seule chose: son travail,Simh sauve une seule chose: son travail,Thierry Aubin Moukam
2319,9k-o75wxfBM,"Warrr Camerco
La honte","Warrr Camerco
La honte",International Tchatcho
993,TLcVZgj2GmU,Ce sont les mauvaises routes qui detruissent les voitures des gens. Soignez  le mal à la racine.,Ce sont les mauvaises routes qui detruissent les voitures des gens. Soignez  le mal à la racine.,Maxime Pouokam
1268,kv8b3_Xk_HU,"Tout ce bavardage ne nous sert a rien 
Sommes dans 1 dictature et c est 1 combat des dictateurs donc ...........................................................................................................................
Dommage","Tout ce bavardage ne nous sert a rien 
Sommes dans 1 dictature et c est 1 combat des dictateurs donc ...........................................................................................................................
Dommage",Charles Ndonzeu
8480,R5pIlMxhwhg,"J'ai toujours vu la peur de ce journaliste, aujourd'hui je confirme","J'ai toujours vu la peur de ce journaliste, aujourd'hui je confirme",Serge Ewane
631,DAN2dek_tV8,Une route où il y a pas pas la ligne blanche de séparation au milieu. Comment faire un bon constat en cas d'un accident ?,Une route où il y a pas pas la ligne blanche de séparation au milieu. Comment faire un bon constat en cas d'un accident ?,Maxime Pouokam
6627,ofXjc3vgYoo,"Je ne sais pas si c'est à cause de la galère actuelle au pays, mais les familles se déchirent de plus en plus... 🇨🇲💕","Je ne sais pas si c'est à cause de la galère actuelle au pays, mais les familles se déchirent de plus en plus... 🇨🇲💕",Thierry Aubin Moukam
7108,aZoRT96-arI,Ambassador agree  you!,Ambassador agree  you!,Merlin Mpoudeu
5495,syaz4rNyi3Q,Unité avec les quell term légal ?,Unité avec les quell term légal ?,Cedric Sougang
4211,fBfMYCssoB8,Hé mon pays,Hé mon pays,Tchango International
3217,r8t8850mB8w,"Mr Joe boniface thanks so much. 
This is how people need to talk on talking point","Mr Joe boniface thanks so much. 
This is how people need to talk on talking point",Ben Hassan
6412,eLMI5EUJ4Zs,Les partis politiques pour la plus part sont les demembrement du RDPC savement creer pour  sabotter toutes initiative visant a promouvoir une alternance politique au pays. Alors ils  envoie des propagandistes  sur toutes les plateaux de television rabache  que l'opposition est incapable de se mettre ensemble. Merci a monsieur Kuate pour avoir balaye ce refrain malsain de la plus belle des manieres.,Les partis politiques pour la plus part sont les demembrement du RDPC savement creer pour  sabotter toutes initiative visant a promouvoir une alternance politique au pays. Alors ils  envoie des propagandistes  sur toutes les plateaux de television rabache  que l'opposition est incapable de se mettre ensemble. Merci a monsieur Kuate pour avoir balaye ce refrain malsain de la plus belle des manieres.,Thierry Aubin Moukam
3644,fvElUxLc0iE,"EXCUSEZ MA VULGARITÉ, L ASSASSINAT DES ENFANTS DE KUMBA EST UN ACTE ODIEUX, À CONDAMBER SANS RESERVES. 
DES AVOCATS BEBÉ ET PENSII ONT DÉJA CONDAMNÉ LES COUPABLES SANS PREUVES AUCUNE, OÙ EST LA  RÉSOMPTION D INNOCENCE.? 
J APPELELE ÇA MILITANTISME AVEUGLE, MÉDIOCRITÉ! BOUFFONERIE!!
QUAND ON ACCUSE LES SOLDATS DE TUERIES  Me BEBÉ ET PENSII DEMANDENT DES PREUVES (42:10) QUAND ON INDEXE LES SECESSIONNISTES, PERSONNE NE DEMANDE  DE PREUVES, LAMENTABLES!, VOILÀ POURQUOI ON NE POURRA PAS CONSTRUIRE CE PAYS AVEC LE RDPC/PCRN, IMPOSSIBLE!
SUIVEZ L ARGUMENTATION DE Me SIMH ET EKOMI,, COHÉRENCE ET LOGIQUE, VIVE LA COMPÉTENCE!","EXCUSEZ MA VULGARITÉ, L ASSASSINAT DES ENFANTS DE KUMBA EST UN ACTE ODIEUX, À CONDAMBER SANS RESERVES. 
DES AVOCATS BEBÉ ET PENSII ONT DÉJA CONDAMNÉ LES COUPABLES SANS PREUVES AUCUNE, OÙ EST LA  RÉSOMPTION D INNOCENCE.? 
J APPELELE ÇA MILITANTISME AVEUGLE, MÉDIOCRITÉ! BOUFFONERIE!!
QUAND ON ACCUSE LES SOLDATS DE TUERIES  Me BEBÉ ET PENSII DEMANDENT DES PREUVES (42:10) QUAND ON INDEXE LES SECESSIONNISTES, PERSONNE NE DEMANDE  DE PREUVES, LAMENTABLES!, VOILÀ POURQUOI ON NE POURRA PAS CONSTRUIRE CE PAYS AVEC LE RDPC/PCRN, IMPOSSIBLE!
SUIVEZ L ARGUMENTATION DE Me SIMH ET EKOMI,, COHÉRENCE ET LOGIQUE, VIVE LA COMPÉTENCE!",Ben Hassan
9989,d07XOu3mprM,Cedric est très impertinent. Il faut un peu d'élégance quand il faut couper la parole à quelqu'un.,Cedric est très impertinent. Il faut un peu d'élégance quand il faut couper la parole à quelqu'un.,Cyrille Nzouda
9330,t2JqUO67624,"Bien dit pasteur:L'autorite de l'Etat vient de Dieu. 
Tous ceux qui defient l'Etat connaissent leur place aupres  de Dieu.","Bien dit pasteur:L'autorite de l'Etat vient de Dieu. 
Tous ceux qui defient l'Etat connaissent leur place aupres  de Dieu.",Cyrille Nzouda
5513,syaz4rNyi3Q,Why is senior barrister Ashu no longer invited on your show?,Why is senior barrister Ashu no longer invited on your show?,Cedric Sougang
3925,1t0QmHTfHIQ,"A dark and bloody 24.10.2020 in kumba.
Merçi Équinoxe tv pour votre réactivité et professionnalisme","A dark and bloody 24.10.2020 in kumba.
Merçi Équinoxe tv pour votre réactivité et professionnalisme",Ben Hassan
